Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000132024,CC2D1A,30,0.48902,24,0.17496,20,-0.1876,14,-0.6910,27,0.35731,30,0.57352,13,-0.7838,11,-0.9931
ENSG00000141858,SAMD1,59,0.77279,18,-1.1289,40,0.17097,37,-0.0089,35,-0.0971,34,-0.1296,51,0.52586,20,-0.9332
ENSG00000072062,PRKACA,69,-0.6505,222,1.27567,61,-0.9011,164,0.73957,92,-0.2021,102,-0.0471,92,-0.1959,79,-0.4331
ENSG00000072071,ADGRL1,71,-1.6233,280,0.51573,173,-0.2943,270,0.45092,303,0.64731,231,0.22415,145,-0.5427,167,-0.3188
ENSG00000123143,PKN1,55,-0.5817,74,-0.1366,77,-0.0776,69,-0.2321,69,-0.2287,74,-0.1492,162,1.18024,72,-0.1779
ENSG00000123159,GIPC1,204,1.38581,125,0.52801,72,-0.3876,68,-0.4364,87,-0.0540,66,-0.5544,53,-0.8158,89,-0.0151
ENSG00000132002,DNAJB1,125,0.16842,87,-0.3951,79,-0.6173,174,0.72262,61,-0.9570,68,-0.8598,120,0.10259,264,1.46079
ENSG00000099797,TECR,345,0.63073,131,-0.9071,212,-0.1785,235,0.00444,173,-0.4829,272,0.27493,216,-0.1322,277,0.26996
ENSG00000099795,NDUFB7,410,0.85862,327,0.47388,168,-0.6522,270,0.16156,158,-0.6811,217,-0.2140,282,0.22877,228,-0.1071
ENSG00000105143,SLC1A6,0,-8.4756,38,-0.4254,47,-0.0853,59,0.27865,63,0.38964,86,1.07210,33,-0.6487,38,-0.4334
ENSG00000105135,ILVBL,61,-0.2461,58,-0.3106,43,-0.8590,98,0.51868,74,0.05104,96,0.55242,59,-0.2855,85,0.27648
ENSG00000074181,NOTCH3,35,-0.8302,15,-2.0789,45,-0.4902,21,-1.6128,7,-3.1087,17,-1.9840,125,1.24976,268,2.87026
ENSG00000141867,BRD4,61,-0.7597,110,0.17218,106,0.11455,62,-0.7249,107,0.11883,103,0.06601,109,0.14977,125,0.38010
ENSG00000105127,AKAP8,57,0.93781,10,-1.7515,22,-0.6735,60,1.03927,42,0.44207,31,-0.0858,23,-0.5068,25,-0.4169
ENSG00000011243,AKAP8L,75,-0.2682,110,0.34321,89,0.00819,34,-1.4601,151,0.88474,87,-0.0341,71,-0.3556,94,0.09208
ENSG00000011451,WIZ,29,0.16042,24,-0.0987,31,0.31805,11,-1.2996,19,-0.4659,34,0.49461,27,0.05574,20,-0.4284
ENSG00000167460,TPM4,129,1.51568,25,-1.1466,45,-0.2819,54,0.03759,42,-0.3694,37,-0.5988,42,-0.3598,73,0.52234
ENSG00000105058,FAM32A,57,0.38467,62,0.51337,47,0.06792,75,0.84850,43,-0.0845,30,-0.7026,25,-0.9190,35,-0.3819
ENSG00000072958,AP1M1,76,-0.5953,190,0.88815,57,-1.1227,193,0.91918,114,0.04784,104,-0.1132,128,0.22843,87,-0.3858
ENSG00000127528,KLF2,54,-0.3574,15,-2.2766,35,-1.0931,23,-1.6371,5,-3.7547,23,-1.7728,128,1.07017,334,3.12893
ENSG00000085872,CHERP,24,-0.9104,23,-0.9533,27,-0.7722,100,1.44124,38,-0.2117,48,0.19150,49,0.20999,46,0.10778
ENSG00000127526,SLC35E1,1,-4.8556,19,-0.7771,44,0.64894,12,-1.3828,30,-0.0366,42,0.56813,47,0.67561,29,-0.1000
ENSG00000214046,SMIM7,72,0.41343,42,-0.4334,43,-0.4285,40,-0.5009,49,-0.1958,78,0.64676,59,0.10519,50,-0.1833
ENSG00000072954,TMEM38A,1,-5.8115,30,-1.4029,68,-0.1734,67,-0.1671,127,0.87564,105,0.63881,61,-0.3259,116,0.72582
ENSG00000127511,SIN3B,43,-0.3398,75,0.56515,37,-0.6368,91,0.88647,86,0.78386,50,-0.0918,32,-0.7813,31,-0.8548
ENSG00000099331,MYO9B,199,3.39198,17,-1.1882,16,-1.3317,1,-4.5639,18,-1.0592,17,-1.2492,18,-1.0894,46,0.35834
ENSG00000053501,USE1,36,0.60756,0,-6.7981,29,0.33131,20,-0.3499,15,-0.7773,27,0.19661,24,-0.0268,38,0.69926
ENSG00000160113,NR2F6,50,0.84777,14,-1.1171,26,-0.2173,2,-3.5882,30,0.02409,23,-0.4024,73,1.54652,27,-0.1178
ENSG00000105393,BABAM1,88,-0.0422,92,0.02469,67,-0.5273,199,1.34398,98,0.13335,74,-0.3505,68,-0.4424,77,-0.2567
ENSG00000127220,ABHD8,4,-4.0992,50,-0.4604,69,0.03455,93,0.51746,106,0.74138,67,-0.0225,46,-0.6034,105,0.72815
ENSG00000130312,MRPL34,31,-1.0304,59,-0.0665,48,-0.4365,94,0.70633,49,-0.3439,86,0.62967,65,0.08732,48,-0.3914
ENSG00000130311,DDA1,56,-0.3154,122,0.95645,54,-0.4154,122,0.94552,57,-0.2881,58,-0.2931,45,-0.6639,61,-0.2009
ENSG00000074855,ANO8,0,-7.3854,7,-1.7578,27,0.32063,48,1.20984,13,-0.8340,23,0.01037,28,0.31783,33,0.59439
ENSG00000130303,BST2,21,-1.1169,15,-1.5741,53,0.37085,36,-0.3159,7,-2.6087,22,-1.1595,41,-0.0807,165,2.43563
ENSG00000130304,SLC27A1,110,0.73865,31,-1.2537,68,-0.0485,105,0.65491,47,-0.6234,62,-0.2161,84,0.28930,64,-0.1400
ENSG00000130313,PGLS,35,0.03829,26,-0.4428,32,-0.1215,42,0.33769,28,-0.3157,40,0.25709,51,0.63804,18,-1.0004
ENSG00000130309,COLGALT1,36,0.47814,21,-0.3832,18,-0.6618,22,-0.3020,36,0.48852,25,-0.1513,16,-0.7700,51,1.06451
ENSG00000130477,UNC13A,15,-3.4563,150,-0.0106,139,-0.1474,149,-0.0185,315,1.24900,184,0.36831,96,-0.7054,137,-0.1510
ENSG00000130479,MAP1S,37,-0.9779,26,-1.4780,59,-0.2710,88,0.38786,147,1.28360,79,0.23961,54,-0.3992,63,-0.1471
ENSG00000130475,FCHO1,53,1.46699,24,0.12119,15,-0.7256,8,-1.5571,45,1.17843,16,-0.5761,12,-0.9538,20,-0.1558
ENSG00000105640,RPL18A,955,1.08567,321,-0.6952,470,-0.1100,445,-0.1863,271,-0.9529,410,-0.3507,740,0.64470,509,0.02769
ENSG00000007080,CCDC124,85,0.34145,106,0.70558,60,-0.2408,155,1.38041,40,-0.8424,52,-0.4984,37,-0.9565,42,-0.7656
ENSG00000105642,KCNN1,6,-1.5903,15,-0.4241,18,-0.1504,11,-0.8852,40,1.22386,19,-0.0442,31,0.78124,16,-0.2429
ENSG00000099308,MAST3,240,-0.8123,132,-1.7151,425,0.09420,314,-0.3989,668,0.83515,537,0.53458,314,-0.3956,445,0.15682
ENSG00000105647,PIK3R2,31,-1.3163,83,0.19466,79,0.13445,55,-0.4527,61,-0.3086,80,0.15504,93,0.37266,95,0.40451
ENSG00000105649,RAB3A,39,-3.2829,793,1.40561,264,-0.4871,339,-0.0444,444,0.39346,364,0.08010,239,-0.5905,375,0.11736
ENSG00000130522,JUND,625,0.73246,215,-0.9688,312,-0.4404,479,0.28826,364,-0.1540,359,-0.1986,428,0.10271,558,0.54069
ENSG00000130520,LSM4,67,-0.6711,299,1.87586,68,-0.7070,46,-1.2327,68,-0.6483,95,-0.1314,142,0.52598,79,-0.4090
ENSG00000130511,SSBP4,40,-2.3699,143,-0.4521,212,0.19443,232,0.32029,359,1.05913,204,0.11953,146,-0.4226,155,-0.3256
ENSG00000105655,ISYNA1,12,-2.1729,36,-0.5356,34,-0.7079,59,0.22499,43,-0.2771,52,0.03212,38,-0.4783,152,1.91753
ENSG00000105701,FKBP8,256,-0.2014,446,0.70312,239,-0.3476,336,0.23466,200,-0.5864,371,0.45365,251,-0.2351,200,-0.5917
ENSG00000105700,KXD1,75,0.76674,54,0.24337,39,-0.3282,57,0.30918,43,-0.1272,38,-0.3764,43,-0.1231,43,-0.1452
ENSG00000221983,UBA52,894,0.73338,556,-0.0477,473,-0.3385,700,0.32465,285,-1.0856,446,-0.4405,842,0.63139,617,0.11838
ENSG00000006016,CRLF1,0,-8.3088,9,-2.3163,45,0.05438,12,-1.9645,30,-0.5809,65,0.72615,114,1.64484,55,0.35562
ENSG00000006015,REX1BD,141,0.70980,116,0.38368,62,-0.6693,62,-0.6091,55,-0.7852,103,0.22054,108,0.26352,103,0.18331
ENSG00000105696,TMEM59L,78,-3.1966,806,0.32555,476,-0.5668,887,0.48390,812,0.33865,942,0.67793,491,-0.4647,682,0.05531
ENSG00000167487,KLHL26,1,-4.9580,23,-0.2711,35,0.39453,9,-1.6909,38,0.47538,48,1.04455,39,0.53592,5,-2.5409
ENSG00000105662,CRTC1,22,-2.1090,71,-0.3327,97,0.17535,116,0.44915,82,-0.1111,110,0.40662,75,-0.2462,101,0.21318
ENSG00000005007,UPF1,99,0.75229,56,-0.1871,47,-0.5099,15,-2.1285,85,0.49323,74,0.29577,53,-0.2658,78,0.35774
ENSG00000223802,CERS1,65,0.37788,34,-0.6425,49,-0.0769,53,0.07012,38,-0.4771,54,0.09328,59,0.23126,57,0.17527
ENSG00000105669,COPE,157,0.05544,198,0.43210,118,-0.4438,284,1.04774,102,-0.6278,140,-0.1453,127,-0.2861,135,-0.1835
ENSG00000105671,DDX49,71,1.12489,39,0.14177,23,-0.7570,44,0.32134,50,0.51153,37,0.02674,19,-0.9584,18,-1.0428
ENSG00000064607,SUGP2,64,-1.2604,135,-0.1122,109,-0.4838,197,0.50779,254,0.93541,176,0.36458,83,-0.8701,142,-0.0270
ENSG00000105676,ARMC6,27,-0.1927,44,0.60268,21,-0.6232,14,-1.1633,32,0.05218,45,0.74476,34,0.17368,21,-0.5570
ENSG00000181035,SLC25A42,16,-0.5137,1,-4.0008,24,0.11961,1,-3.8935,29,0.37955,49,1.58485,13,-0.8830,20,-0.1996
ENSG00000254901,BORCS8,42,0.17726,71,1.04464,28,-0.5167,55,0.60577,37,-0.0528,33,-0.2557,30,-0.3520,22,-0.8364
ENSG00000064490,RFXANK,45,0.77130,0,-6.9917,25,-0.2238,30,0.09486,11,-1.4083,25,-0.1889,41,0.62120,54,1.09029
ENSG00000130287,NCAN,69,-1.5416,95,-1.0512,176,-0.1104,184,-0.0302,252,0.48164,221,0.30877,172,-0.1319,306,0.81346
ENSG00000105705,SUGP1,43,0.64939,14,-1.0920,23,-0.3605,31,0.14315,37,0.42034,30,0.07537,22,-0.4002,33,0.21424
ENSG00000129933,MAU2,78,0.94722,44,-0.0015,29,-0.7067,58,0.44976,34,-0.4147,36,-0.3269,37,-0.2645,58,0.44370
ENSG00000186010,NDUFA13,459,-0.2028,574,0.15397,460,-0.2243,586,0.18904,441,-0.2650,482,-0.1414,783,0.66800,489,-0.1025
ENSG00000250067,YJEFN3,35,-3.0138,137,-0.9791,221,-0.2778,195,-0.4456,481,1.04172,375,0.71298,274,0.09569,268,0.05876
ENSG00000105726,ATP13A1,41,-0.3584,32,-0.7197,42,-0.3592,55,0.10044,73,0.56617,67,0.48107,27,-1.0210,70,0.49801
ENSG00000081665,ZNF506,74,1.03639,36,-0.1594,30,-0.4516,45,0.20163,59,0.64887,42,0.12829,19,-1.0862,17,-1.2934
ENSG00000167232,ZNF91,5,-2.9465,38,0.05541,32,-0.2053,53,0.62537,29,-0.3340,44,0.35223,43,0.25629,43,0.26333
ENSG00000261824,LINC00662,10,-1.7232,72,1.35443,19,-0.8737,61,1.04699,31,-0.0537,24,-0.5283,30,-0.1407,33,0.05443
ENSG00000169021,UQCRFS1,115,-0.7757,264,0.55456,137,-0.5485,176,-0.1089,180,-0.0740,266,0.65345,191,0.02648,151,-0.3537
ENSG00000187135,VSTM2B,55,0.25371,1,-5.6496,40,-0.2737,56,0.28045,96,1.18964,48,0.03349,25,-0.9603,62,0.43494
ENSG00000105171,POP4,18,-1.1423,63,0.86137,23,-0.8447,73,1.11619,27,-0.5088,32,-0.2588,35,-0.0885,48,0.40105
ENSG00000131943,C19orf12,6,-3.2835,66,0.16934,47,-0.4095,49,-0.3046,86,0.60860,71,0.33287,96,0.79435,54,-0.1539
ENSG00000105176,URI1,108,1.37864,40,-0.2997,24,-1.1489,93,1.11404,36,-0.4440,39,-0.3435,28,-0.8420,48,-0.0097
ENSG00000178904,DPY19L3,33,0.10084,7,-2.1956,37,0.28428,11,-1.5228,31,-0.0210,43,0.58938,39,0.33538,33,0.06675
ENSG00000105185,PDCD5,103,0.64984,140,1.17928,56,-0.3897,100,0.59596,58,-0.2713,54,-0.4268,42,-0.7923,31,-1.2350
ENSG00000130881,LRP3,1,-4.6068,12,-1.4740,44,0.57872,22,-0.5894,30,-0.1055,58,1.14263,18,-0.8568,35,0.14333
ENSG00000130876,SLC7A10,14,-1.3523,0,-5.6813,33,-0.0184,11,-1.6841,7,-2.3793,45,0.54251,49,0.60268,100,1.89596
ENSG00000245848,CEBPA,23,-0.4817,3,-3.2886,22,-0.6282,74,1.47412,41,0.43813,18,-0.8921,26,-0.2539,64,1.21614
ENSG00000124299,PEPD,85,0.58908,37,-0.7369,55,-0.1251,51,-0.2342,51,-0.2318,70,0.29879,51,-0.2346,67,0.20576
ENSG00000257103,LSM14A,111,1.04800,29,-1.1092,51,-0.2812,42,-0.5544,50,-0.2787,65,0.16766,54,-0.1381,76,0.40678
ENSG00000105220,GPI,167,-1.9354,1021,0.90706,503,-0.2893,599,0.01726,844,0.58151,646,0.15773,362,-0.7688,631,0.10261
ENSG00000126261,UBA2,109,-0.0798,188,0.82787,78,-0.6629,25,-2.2777,166,0.61582,123,0.13585,123,0.11378,129,0.19814
ENSG00000089335,ZNF302,48,0.62193,60,0.97801,18,-1.0494,82,1.56155,37,0.19618,16,-1.1511,24,-0.4965,10,-1.7226
ENSG00000089351,GRAMD1A,40,-0.0985,60,0.55757,28,-0.7466,60,0.55456,39,-0.1534,32,-0.5172,89,1.22012,21,-1.0685
ENSG00000105711,SCN1B,18,-2.2194,65,-0.2859,99,0.43246,81,0.05520,123,0.74811,75,-0.0810,59,-0.4470,89,0.20607
ENSG00000153902,LGI4,69,0.34972,22,-1.4031,57,0.02087,40,-0.5357,17,-1.8349,73,0.48416,76,0.48934,77,0.52584
ENSG00000266964,FXYD1,173,-0.0765,108,-0.8055,218,0.34158,141,-0.3979,67,-1.5211,144,-0.4044,319,0.93669,282,0.72355
ENSG00000221946,FXYD7,77,0.21341,36,-0.9700,66,-0.0495,59,-0.2090,106,0.72943,83,0.38017,58,-0.2545,43,-0.7079
ENSG00000105698,USF2,215,0.57549,115,-0.4294,132,-0.2426,216,0.58461,128,-0.2630,145,-0.0672,127,-0.2792,156,0.05043
ENSG00000105695,MAG,2364,4.88769,17,-4.2828,117,-1.5931,66,-2.3376,41,-3.0252,76,-2.2595,110,-1.5861,94,-1.8124
ENSG00000161249,DMKN,0,-5.2967,16,-1.0925,39,0.36224,46,0.58999,84,1.64173,23,-0.5679,23,-0.4956,28,-0.2331
ENSG00000105677,TMEM147,98,-0.2558,92,-0.3537,91,-0.3955,187,0.80761,130,0.20640,134,0.27989,67,-0.8315,123,0.11051
ENSG00000126254,RBM42,88,1.05730,34,-0.4912,40,-0.2813,14,-1.8000,42,-0.1529,41,-0.2179,45,-0.0525,81,0.91144
ENSG00000126267,COX6B1,290,0.06947,344,0.34592,231,-0.3239,365,0.44508,186,-0.6323,265,-0.0814,347,0.36309,253,-0.1517
ENSG00000272333,KMT2B,15,-0.9951,3,-3.0093,19,-0.6645,88,1.97694,29,0.02657,32,0.23239,15,-0.9770,32,0.16729
ENSG00000161265,U2AF1L4,10,-1.5516,40,0.52829,27,-0.1215,35,0.33314,20,-0.5805,24,-0.2930,29,0.01799,51,0.94256
ENSG00000205155,PSENEN,63,0.33426,60,0.25306,53,0.06511,27,-1.0006,49,-0.0767,47,-0.1435,64,0.35363,49,-0.0640
ENSG00000004777,ARHGAP33,74,0.15479,53,-0.3701,60,-0.1995,37,-0.9328,116,0.89985,72,0.13881,68,0.01178,59,-0.1914
ENSG00000105290,APLP1,2006,1.57091,408,-1.0622,558,-0.6418,631,-0.3904,994,0.33608,808,0.00089,670,-0.2971,638,-0.3728
ENSG00000126243,LRFN3,14,-0.7478,41,1.03095,23,0.07151,0,-4.6821,42,1.04030,21,-0.1309,16,-0.4684,21,-0.0932
ENSG00000205138,SDHAF1,16,-0.6024,59,1.57162,21,-0.2004,19,-0.3570,22,-0.1296,25,0.07253,24,0.04757,5,-2.3277
ENSG00000239382,ALKBH6,35,-0.2280,67,0.81588,24,-0.8814,63,0.72070,40,-0.0347,49,0.35592,37,-0.1318,17,-1.2999
ENSG00000105270,CLIP3,112,-1.5400,713,1.45636,252,-0.3332,288,-0.0897,314,0.04755,251,-0.3449,331,0.12954,285,-0.1062
ENSG00000105258,POLR2I,242,0.97089,128,-0.0914,104,-0.4490,76,-0.9010,79,-0.8356,138,0.04389,234,0.91137,107,-0.3654
ENSG00000105254,TBCB,377,1.65994,222,0.70014,93,-0.7564,112,-0.4034,108,-0.4691,101,-0.6231,91,-0.7181,150,0.05665
ENSG00000126247,CAPNS1,231,-0.1691,304,0.26975,192,-0.5139,285,0.16736,214,-0.2937,265,0.05524,370,0.59719,254,-0.0191
ENSG00000161281,COX7A1,78,0.42409,111,1.02643,59,-0.0200,55,-0.1282,23,-1.4854,46,-0.4520,66,0.14994,56,-0.1123
ENSG00000167635,ZNF146,102,1.89445,18,-1.0269,25,-0.5726,33,-0.0918,40,0.23570,22,-0.7480,45,0.42470,14,-1.3204
ENSG00000186020,ZNF529,42,0.12995,35,-0.1717,35,-0.2121,20,-1.0086,73,1.03021,37,-0.1028,40,0.02551,38,-0.0557
ENSG00000171817,ZNF540,25,0.02167,18,-0.4400,13,-1.0199,15,-0.7207,62,1.59640,32,0.53191,12,-1.0788,20,-0.2945
ENSG00000011332,DPF1,2,-4.7251,75,0.47697,63,0.21486,26,-1.1831,112,1.17220,58,0.07127,35,-0.7069,66,0.27252
ENSG00000167642,SPINT2,25,-3.2993,625,1.79937,108,-1.2206,469,1.25464,184,-0.3057,206,-0.1490,142,-0.7119,164,-0.4853
ENSG00000167641,PPP1R14A,1611,4.83346,4,-5.8226,72,-1.7660,72,-1.6518,16,-3.8080,45,-2.4936,81,-1.4812,99,-1.1816
ENSG00000167645,YIF1B,56,-0.1119,108,0.97219,44,-0.5635,61,0.00653,59,-0.0391,72,0.32649,37,-0.7571,51,-0.2626
ENSG00000099341,PSMD8,154,-0.0137,263,0.87638,94,-0.8460,152,-0.0250,142,-0.1405,182,0.30073,134,-0.2339,151,-0.0394
ENSG00000130244,FAM98C,31,0.23156,36,0.47179,18,-0.6464,23,-0.2395,16,-0.7539,26,-0.0528,31,0.25437,41,0.71553
ENSG00000196218,RYR1,34,0.52955,3,-2.7892,22,-0.1670,33,0.47152,16,-0.6562,32,0.50608,22,-0.1590,27,0.18243
ENSG00000178982,EIF3K,224,0.50805,193,0.26131,131,-0.3979,145,-0.1964,132,-0.3378,142,-0.2481,179,0.14520,220,0.47815
ENSG00000130402,ACTN4,214,0.85550,73,-0.8746,104,-0.3540,83,-0.6630,190,0.65308,103,-0.3770,149,0.24765,153,0.28986
ENSG00000104823,ECH1,88,0.22417,63,-0.3094,59,-0.4435,94,0.34716,73,-0.0687,56,-0.5374,129,0.87725,85,0.17534
ENSG00000104824,HNRNPL,61,-0.7545,99,0.00049,78,-0.4105,63,-0.7091,112,0.19238,123,0.39973,127,0.39336,127,0.40443
ENSG00000068903,SIRT2,672,2.49640,72,-1.3610,111,-0.7729,124,-0.5328,104,-0.7996,109,-0.7953,165,-0.0886,163,-0.1039
ENSG00000128626,MRPS12,31,0.44194,56,1.45388,19,-0.3878,5,-2.2071,18,-0.4245,19,-0.3889,14,-0.7712,37,0.70887
ENSG00000179134,SAMD4B,88,0.90844,42,-0.3058,46,-0.1583,4,-3.7105,52,0.02468,52,0.05691,61,0.29562,64,0.37019
ENSG00000006712,PAF1,55,0.51358,44,0.17535,31,-0.4234,36,-0.1499,33,-0.2864,42,0.11000,62,0.73157,20,-1.0261
ENSG00000063322,MED29,87,0.34431,118,0.85700,44,-0.8082,48,-0.5884,70,-0.0066,71,0.02552,54,-0.4034,95,0.49238
ENSG00000128016,ZFP36,16,-0.8514,0,-7.0057,12,-1.3719,19,-0.6366,3,-2.9907,11,-1.5680,71,1.56115,129,2.86805
ENSG00000105193,RPS16,715,1.13236,136,-1.5217,314,-0.2645,316,-0.2292,252,-0.5813,296,-0.3663,608,0.84678,401,0.15253
ENSG00000196235,SUPT5H,94,-0.0883,83,-0.2856,104,0.08000,83,-0.2838,125,0.37175,123,0.38771,61,-0.7597,95,-0.0745
ENSG00000105197,TIMM50,53,-0.3244,28,-1.2998,59,-0.1580,52,-0.3431,82,0.38145,76,0.29486,103,0.76245,60,-0.1331
ENSG00000090932,DLL3,46,0.75151,8,-1.9799,22,-0.4722,3,-3.1562,15,-0.9829,44,0.81306,64,1.34348,20,-0.5253
ENSG00000176401,EID2B,7,-2.4287,54,0.59563,24,-0.7491,98,1.65243,34,-0.1809,41,0.13019,35,-0.1178,19,-1.0574
ENSG00000176396,EID2,35,-0.6851,95,0.91864,33,-0.8606,35,-0.6939,76,0.54538,55,0.02482,61,0.17626,67,0.33133
ENSG00000105204,DYRK1B,9,-1.5692,8,-1.7510,23,-0.2162,8,-1.8080,28,0.10079,49,1.24653,22,-0.3015,43,0.80559
ENSG00000105202,FBL,90,1.10933,11,-2.1114,35,-0.4883,20,-1.3051,32,-0.5799,60,0.47181,47,0.02534,74,0.76731
ENSG00000013275,PSMC4,97,0.70749,130,1.21542,43,-0.6482,44,-0.5658,29,-1.2000,40,-0.7616,87,0.51306,77,0.32854
ENSG00000130758,MAP3K10,25,-0.4163,23,-0.5779,44,0.56499,21,-0.6976,44,0.46299,33,0.02917,36,0.16457,24,-0.4979
ENSG00000174521,TTC9B,5,-3.6048,91,0.63314,36,-0.9027,165,1.70102,59,-0.0684,70,0.23866,58,-0.0900,26,-1.3236
ENSG00000105221,AKT2,46,0.04391,39,-0.2009,22,-1.1371,51,0.22098,70,0.74808,35,-0.4145,39,-0.2204,85,1.07889
ENSG00000105223,PLD3,190,-1.8540,936,0.63122,505,-0.4098,776,0.31945,878,0.52448,763,0.33125,512,-0.3473,547,-0.2431
ENSG00000090013,BLVRB,33,-0.7073,44,-0.2413,50,-0.0601,37,-0.5286,17,-1.7018,77,0.77517,93,0.98670,37,-0.5114
ENSG00000160460,SPTBN4,6,-3.5864,132,0.96573,67,-0.1852,61,-0.2935,131,0.94788,88,0.32051,48,-0.6813,52,-0.5633
ENSG00000105245,NUMBL,9,-2.7862,63,0.09361,42,-0.5790,106,0.95821,94,0.76018,64,0.13939,37,-0.7467,72,0.30707
ENSG00000123815,COQ8B,30,0.29558,33,0.41869,22,-0.2557,18,-0.4933,21,-0.2963,17,-0.6414,13,-0.9477,58,1.41701
ENSG00000077312,SNRPA,15,-1.5059,55,0.49428,28,-0.6214,53,0.43054,50,0.31137,36,-0.2278,63,0.70350,44,0.10410
ENSG00000167578,RAB4B,126,1.78247,91,1.17769,28,-0.7877,12,-1.9286,30,-0.6243,37,-0.3382,26,-0.8232,34,-0.4272
ENSG00000269858,EGLN2,94,0.29519,111,0.56531,56,-0.5828,47,-0.8011,80,0.03233,70,-0.1901,92,0.26558,107,0.50533
ENSG00000167601,AXL,20,-1.4128,24,-1.1018,50,0.02825,17,-1.6026,12,-2.1292,31,-0.7751,122,1.54037,137,1.77710
ENSG00000105323,HNRNPUL1,123,0.69071,81,-0.0074,65,-0.3945,94,0.23998,43,-0.9763,82,0.02599,84,0.05650,91,0.19249
ENSG00000142046,TMEM91,18,-2.7366,63,-0.8975,86,-0.4653,170,0.68701,131,0.25637,192,1.05235,96,-0.2366,87,-0.4038
ENSG00000077348,EXOSC5,12,-1.3625,42,0.57151,23,-0.4044,44,0.64702,28,-0.0804,35,0.30395,17,-0.8631,36,0.31292
ENSG00000248098,BCKDHA,51,-0.2407,64,0.14141,51,-0.2457,81,0.50698,57,-0.0629,59,0.00601,64,0.12407,53,-0.1758
ENSG00000105341,DMAC2,11,-1.2248,4,-2.6675,22,-0.2230,33,0.48394,15,-0.7508,37,0.77199,15,-0.7181,50,1.18921
ENSG00000105372,RPS19,982,1.20264,275,-0.8732,444,-0.1454,374,-0.3993,304,-0.7209,404,-0.3085,745,0.71780,441,-0.1419
ENSG00000105404,RABAC1,293,0.16621,396,0.66029,180,-0.6647,364,0.52149,254,-0.0671,264,-0.0048,216,-0.3193,235,-0.1878
ENSG00000105409,ATP1A3,78,-3.0022,1719,1.94571,380,-0.7082,832,0.61077,436,-0.4340,646,0.21895,411,-0.5227,204,-1.5877
ENSG00000105737,GRIK5,16,-2.4725,84,0.02892,61,-0.5233,181,1.33226,140,0.87928,77,-0.1170,69,-0.2801,58,-0.5419
ENSG00000160570,DEDD2,26,-0.1505,65,1.36165,20,-0.6431,9,-1.7695,31,0.12819,36,0.41013,21,-0.5082,25,-0.2173
ENSG00000105723,GSK3A,98,-0.3517,173,0.56090,87,-0.5903,130,0.09654,117,-0.0666,141,0.25963,129,0.07908,121,-0.0132
ENSG00000105722,ERF,64,0.67905,8,-2.4920,32,-0.4981,31,-0.4727,55,0.41071,49,0.24915,28,-0.6253,77,0.98360
ENSG00000079432,CIC,56,0.08766,61,0.22427,40,-0.4780,27,-1.0463,63,0.27569,56,0.09987,66,0.36376,64,0.31342
ENSG00000079462,PAFAH1B3,27,-0.6029,29,-0.4869,26,-0.7394,95,1.46757,27,-0.6088,47,0.28167,47,0.24990,30,-0.4463
ENSG00000167619,TMEM145,6,-1.8301,24,0.15330,16,-0.5263,3,-3.0358,38,0.87246,29,0.48695,20,-0.1876,40,0.99266
ENSG00000105429,MEGF8,23,-2.0828,110,0.32403,89,-0.0200,69,-0.4106,158,0.93891,83,-0.1452,97,0.13259,98,0.13669
ENSG00000079435,LIPE,133,3.23867,0,-6.5467,16,-0.7699,10,-1.3542,12,-1.1916,22,-0.2509,14,-0.8913,10,-1.3827
ENSG00000167378,IRGQ,20,-0.9796,78,1.19768,29,-0.4768,45,0.28118,24,-0.7003,38,-0.0070,18,-1.1402,62,0.78952
ENSG00000131116,ZNF428,92,0.03664,108,0.29355,66,-0.5353,79,-0.2196,59,-0.6707,132,0.72563,105,0.24282,63,-0.5690
ENSG00000105767,CADM4,316,1.62494,198,0.77836,71,-0.9421,128,0.05858,87,-0.5431,100,-0.3713,82,-0.6424,82,-0.6393
ENSG00000105771,SMG9,12,-1.2186,82,1.94569,22,-0.3173,24,-0.1743,28,0.07107,20,-0.5374,20,-0.4525,19,-0.5310
ENSG00000130204,TOMM40,43,-0.4202,108,1.08819,39,-0.6293,76,0.48776,45,-0.3595,67,0.32441,37,-0.6488,42,-0.4748
ENSG00000130203,APOE,2081,0.13927,573,-1.8430,2016,0.09926,1373,-0.5193,689,-1.5692,1690,-0.2167,4259,1.36944,2703,0.56972
ENSG00000130208,APOC1,357,-0.3180,215,-1.0993,498,0.24325,363,-0.2917,167,-1.4758,350,-0.3862,728,0.85163,834,1.09019
ENSG00000104853,CLPTM1,83,-1.4359,274,0.42306,190,-0.1937,170,-0.3471,295,0.54639,210,-0.0100,174,-0.3111,318,0.67289
ENSG00000104859,CLASRP,40,1.00363,11,-0.9793,19,-0.2058,11,-1.0666,26,0.30325,17,-0.3844,6,-1.9122,50,1.39357
